Ticker,year,month,H_value,Price
LNG,2017,11,0.09876563275237837,48.32
LNG,2017,12,0.1361209398894645,53.84
LNG,2018,1,0.3137025593216556,56.56
LNG,2018,2,0.09648644252220756,52.52
LNG,2018,3,-0.050299824103453,53.45
LNG,2018,4,-0.06458140981286523,58.16
LNG,2018,5,-0.0733719693873249,66.62
LNG,2018,6,-0.10608326560758348,65.19
LNG,2018,7,0.07817003407007156,63.5
LNG,2018,8,0.037509225358299626,66.93
LNG,2018,9,-0.03437628405870921,69.49
LNG,2018,10,0.03528824908860529,60.41
LNG,2018,11,0.04980885882632974,61.12
LNG,2018,12,0.04563314583488515,59.19
LNG,2019,1,0.08855615187686443,65.65
LNG,2019,2,0.14264836639106712,64.45
LNG,2019,3,0.13824753053956526,68.36
LNG,2019,4,0.0649898442974862,64.35
LNG,2019,5,0.03938972778502643,63.18
LNG,2019,6,0.03857786970015157,68.45
LNG,2019,7,0.019312253699782414,65.15
LNG,2019,8,0.045545974361423575,59.71
LNG,2019,9,0.010169376225050271,63.06
LNG,2019,10,-0.015444602237293787,61.55
LNG,2019,11,0.021307142734249003,60.54
LNG,2019,12,0.04018881544684963,61.07
LNG,2020,1,0.04604050354911613,59.24
LNG,2020,2,-0.09084321841458572,51.29
LNG,2020,3,-0.38005655743941347,33.5
LNG,2020,4,-0.20256492969129689,46.69
LNG,2020,5,-0.1686162716054953,44.35
LNG,2020,6,-0.21838543397263752,48.32
LNG,2020,7,0.030715275404593453,49.48
LNG,2020,8,0.012481019020722446,52.05
LNG,2020,9,0.015741085299335388,46.27
LNG,2020,10,0.005621953667780757,47.87
LNG,2020,11,-0.0029104132640267863,56.69
LNG,2020,12,-0.02656115300270636,60.03
LNG,2021,1,-0.30116660205619034,63.33
LNG,2021,2,-0.07802749171154257,67.39
LNG,2021,3,-0.33551318061025304,72.01
LNG,2021,4,-0.360457978614069,77.52
LNG,2021,5,-0.37618816487392853,84.9
LNG,2021,6,-0.12984344839631204,86.74
LNG,2021,7,0.16032555689458428,84.93
LNG,2021,8,0.41403196535630044,87.46
LNG,2021,9,0.20903760635123744,97.67
LNG,2021,10,0.6915142783032161,103.4
LNG,2021,11,0.23724699256263784,104.81
LNG,2021,12,0.17176594809006393,101.42
LNG,2022,1,0.10309191907500721,111.9
LNG,2022,2,0.21946368186598963,132.89999
LNG,2022,3,0.49287260921868914,138.64999
LNG,2022,4,0.27324496531160614,135.81
LNG,2022,5,0.14330381853227853,136.77
LNG,2022,6,0.02504651630451585,133.03
LNG,2022,7,0.16819875337032747,149.58
LNG,2022,8,0.2727585947858176,160.17999
LNG,2022,9,0.15651503574394135,165.91
LNG,2022,10,0.17166222181444077,176.41
LNG,2022,11,0.12619511728547822,175.36
LNG,2022,12,0.07987737987896242,149.96001
LNG,2023,1,0.21893957313037754,152.78999
LNG,2023,2,0.1324863587171052,157.34
LNG,2023,3,0.1410466496166699,157.60001
LNG,2023,4,0.12134986814247439,153.0
LNG,2023,5,0.11779197135532839,139.77
LNG,2023,6,0.2945576137012684,152.36
LNG,2023,7,0.18076352608555327,161.86
LNG,2023,8,0.2654658834830919,163.2
LOW,2010,1,0.20151095466634378,21.65
LOW,2010,2,0.09368778498349321,23.71
LOW,2010,3,0.19705251581842695,24.24
LOW,2010,4,0.24608275888632294,27.12
LOW,2010,5,0.14506012331228552,24.75
LOW,2010,6,0.038701889230758665,20.42
LOW,2010,7,0.28845316520514597,20.74
LOW,2010,8,0.2970219510526536,20.28
LOW,2010,9,0.2699265319099381,22.29
LOW,2010,10,0.47609253292001563,21.34
LOW,2010,11,0.9028948827166242,22.7
LOW,2010,12,0.36023078435058675,25.08
LOW,2011,1,0.19611442547102223,24.8
LOW,2011,2,0.17653821909420997,26.17
LOW,2011,3,0.16309926972104086,26.43
LOW,2011,4,0.19422614200517763,26.25
LOW,2011,5,0.2209160786235452,24.14
LOW,2011,6,0.2151541780462999,23.31
LOW,2011,7,0.2755262822013935,21.58
LOW,2011,8,0.1505406786670498,19.93
LOW,2011,9,0.1012060638466289,19.34
LOW,2011,10,0.12254605170455699,21.02
LOW,2011,11,0.07949278913997074,24.01
LOW,2011,12,0.21986022941625735,25.38
LOW,2012,1,0.22234117728499503,26.83
LOW,2012,2,0.32012664119976414,28.38
LOW,2012,3,0.4202459832465158,31.38
LOW,2012,4,0.1977877835619562,31.47
LOW,2012,5,0.17444931634272012,26.72
LOW,2012,6,0.19355839243488823,28.44
LOW,2012,7,0.27032340386903614,25.37
LOW,2012,8,0.32452495735318776,28.48
LOW,2012,9,0.2301067609040379,30.24
LOW,2012,10,0.20624381488140586,32.38
LOW,2012,11,0.13628763375193545,36.09
LOW,2012,12,0.2252460891907997,35.52
LOW,2013,1,0.16711184535717308,38.19
LOW,2013,2,0.29498214716936855,38.15
LOW,2013,3,0.18061226091094745,37.92
LOW,2013,4,0.17096604117497444,38.42
LOW,2013,5,0.23228025137458982,42.11
LOW,2013,6,0.21449369621541078,40.9
LOW,2013,7,0.25413514669427695,44.58
LOW,2013,8,0.15571753043185504,45.82
LOW,2013,9,0.03306441739008111,47.61
LOW,2013,10,-0.027877023816974,49.78
LOW,2013,11,0.21727585790806875,47.48
LOW,2013,12,0.3174557310482589,49.55
LOW,2014,1,0.16505373147723829,46.29
LOW,2014,2,0.23530464025155615,50.03
LOW,2014,3,0.169146091578277,48.9
LOW,2014,4,0.11800123121574232,45.91
LOW,2014,5,0.03400336770626251,47.08
LOW,2014,6,0.10089051317131185,47.99
LOW,2014,7,0.19145006200837142,47.85
LOW,2014,8,0.08618571061742525,52.51
LOW,2014,9,0.1709619585579152,52.92
LOW,2014,10,0.030478621077136368,57.2
LOW,2014,11,0.20246117218041051,63.83
LOW,2014,12,0.1185346378351468,68.8
LOW,2015,1,0.08293283654142249,67.76
LOW,2015,2,0.1242738775149022,74.09
LOW,2015,3,0.09433360941893337,74.39
LOW,2015,4,0.10100219378008879,68.86
LOW,2015,5,0.06517630892556645,69.98
LOW,2015,6,0.12585506495653348,66.97
LOW,2015,7,0.06456083977921181,69.36
LOW,2015,8,0.1258010338643844,69.17
LOW,2015,9,-0.021193279187033995,68.92
LOW,2015,10,0.08291954586561717,73.83
LOW,2015,11,0.13680190613913845,76.6
LOW,2015,12,0.11228000214518298,76.04
LOW,2016,1,-0.07917438442573663,71.66
LOW,2016,2,0.06958137442950847,67.53
LOW,2016,3,0.06938925899311583,75.75
LOW,2016,4,0.15195624589459075,76.02
LOW,2016,5,0.12514330695925896,80.13
LOW,2016,6,0.10815251906450069,79.17
LOW,2016,7,0.15402542893903806,82.28
LOW,2016,8,0.1889705442570796,76.56
LOW,2016,9,0.13034577967016853,72.21
LOW,2016,10,0.2780117481962463,66.65
LOW,2016,11,0.3008478384708547,70.55
LOW,2016,12,0.43318641975536304,71.12
LOW,2017,1,0.4165851643112166,73.08
LOW,2017,2,0.3140638738659107,74.37
LOW,2017,3,0.23146705995457,82.21
LOW,2017,4,0.20753940193476247,84.88
LOW,2017,5,0.37400381097919677,78.77
LOW,2017,6,0.31077371893557143,77.53
LOW,2017,7,0.24113366446782933,77.4
LOW,2017,8,0.3031757949193019,73.89
LOW,2017,9,0.24997003794710534,79.94
LOW,2017,10,0.3394062405609112,79.95
LOW,2017,11,-0.045738459936565536,83.37
LOW,2017,12,0.07184558535289953,92.94
LOW,2018,1,0.11432972101762129,104.73
LOW,2018,2,0.13815635631576,89.59
LOW,2018,3,0.11996082020263171,87.75
LOW,2018,4,0.06407146559450165,82.43
LOW,2018,5,0.07536161719566233,95.01
LOW,2018,6,0.11125619144911952,95.57
LOW,2018,7,0.23258499274422337,99.34
LOW,2018,8,0.21609356602246896,108.75
LOW,2018,9,0.23672764290315745,114.82
LOW,2018,10,0.1677577878370697,95.22
LOW,2018,11,0.15774517254410833,94.37
LOW,2018,12,0.03840695288839071,92.36
LOW,2019,1,0.027159634438391582,96.16
LOW,2019,2,0.07050663039075285,105.09
LOW,2019,3,0.05186633018475728,109.47
LOW,2019,4,0.06807867022114969,113.14
LOW,2019,5,0.13621736707051832,93.28
LOW,2019,6,0.15271814618037363,100.91
LOW,2019,7,0.16676174598911372,101.4
LOW,2019,8,0.1510596159509405,112.2
LOW,2019,9,0.1101131242799174,109.96
LOW,2019,10,0.04983887391978037,111.61
LOW,2019,11,0.2488584611530306,117.31
LOW,2019,12,0.11851793869163622,119.76
LOW,2020,1,0.13585313784470318,116.24
LOW,2020,2,0.10801526810486614,106.57
LOW,2020,3,-0.21860496832048712,86.05
LOW,2020,4,-0.19662242173516828,104.75
LOW,2020,5,-0.1307987584799548,130.35001
LOW,2020,6,0.18909112986765575,135.12
LOW,2020,7,0.1399659198729292,148.91
LOW,2020,8,0.2972433958283693,164.69
LOW,2020,9,0.05971087017593399,165.86
LOW,2020,10,0.17428447595114865,158.10001
LOW,2020,11,0.29161229046395065,155.82001
LOW,2020,12,0.2650705452499377,160.50999
LOW,2021,1,0.16889343891253097,166.85001
LOW,2021,2,0.3103265725609976,159.75
LOW,2021,3,0.11459515054306642,190.17999
LOW,2021,4,0.25848667145977705,196.25
LOW,2021,5,0.09396397530068328,194.83
LOW,2021,6,0.17060593082807787,193.97
LOW,2021,7,0.2018614858459283,192.69
LOW,2021,8,0.26995008848022506,203.89
LOW,2021,9,0.16863698365940122,202.86
LOW,2021,10,0.2481164746950412,233.82001
LOW,2021,11,0.47600900294586496,244.59
LOW,2021,12,0.09603085570723933,258.48001
LOW,2022,1,0.0899851944033234,237.35001
LOW,2022,2,0.004666658294331406,221.06
LOW,2022,3,0.06221913261267637,202.19
LOW,2022,4,0.08918485848646736,197.73
LOW,2022,5,0.12070144021698702,195.3
LOW,2022,6,0.034980500092287196,174.67
LOW,2022,7,0.013768115021288777,191.53
LOW,2022,8,0.09434532360367907,194.14
LOW,2022,9,0.016403097630026016,187.81
LOW,2022,10,0.12250493920689012,194.95
LOW,2022,11,0.2425107443505943,212.55
LOW,2022,12,0.20180706917118946,199.24001
LOW,2023,1,0.18834137679379118,208.25
LOW,2023,2,0.16523961621047872,205.75
LOW,2023,3,0.09613726523319871,199.97
LOW,2023,4,0.20250922771688556,207.83
LOW,2023,5,0.14521090593758879,201.13
LOW,2023,6,0.25422218560950294,225.7
LOW,2023,7,0.28616620891993383,234.27
LOW,2023,8,0.2063142859644554,230.48
MA,2010,1,0.2770217045206064,249.89999
MA,2010,2,0.054397601679384705,224.37
MA,2010,3,0.33980235350294685,254.0
MA,2010,4,0.5426845318610889,248.03999
MA,2010,5,0.19536698598240218,201.77
MA,2010,6,0.194001996126193,199.53
MA,2010,7,0.30792873018901923,210.03999
MA,2010,8,0.40496053442377544,198.36
MA,2010,9,0.35425134087620735,224.0
MA,2010,10,0.4962506143945989,240.06
MA,2010,11,0.1462139196780798,237.03
MA,2010,12,0.24638131827251133,224.11
MA,2011,1,0.21904658305264652,236.50999
MA,2011,2,0.270429169327131,240.56
MA,2011,3,0.15651943834114845,251.72
MA,2011,4,0.280071040268694,275.89001
MA,2011,5,0.30195477916599667,287.04999
MA,2011,6,0.16541771279940273,301.34
MA,2011,7,0.3668943335999983,303.25
MA,2011,8,0.10081255470417308,329.70999
MA,2011,9,0.08340952761235847,317.16
MA,2011,10,0.1171569081137498,347.23999
MA,2011,11,0.15413782614170962,374.54999
MA,2011,12,0.2827729085367214,372.82001
MA,2012,1,0.34949128828510645,355.57001
MA,2012,2,0.322872060821945,420.0
MA,2012,3,0.3287514718408069,420.54001
MA,2012,4,0.2754063499185152,452.26999
MA,2012,5,0.22331989140329417,406.51001
MA,2012,6,0.16315976937080584,430.10999
MA,2012,7,0.1571870829796446,436.57001
MA,2012,8,0.22246891547876205,422.89999
MA,2012,9,0.3765016096153369,451.48001
MA,2012,10,0.2567608307562696,460.92999
MA,2012,11,0.22940460805510943,488.67999
MA,2012,12,0.3204851917309312,491.28
MA,2013,1,0.5634799345962127,518.40002
MA,2013,2,0.32792886633558255,517.82001
MA,2013,3,0.1463587921833946,541.13
MA,2013,4,0.24069651042403042,552.92999
MA,2013,5,0.24356697723746465,570.25
MA,2013,6,0.21387063881806073,574.5
MA,2013,7,0.311295737091483,610.60999
MA,2013,8,0.5477687258216266,606.08002
MA,2013,9,0.3360668434096441,672.78003
MA,2013,10,0.1384948384519203,717.09998
MA,2013,11,0.354745830600235,760.81
MA,2013,12,0.29849934878082873,835.46002
MA,2014,1,0.04880097466549763,75.68
MA,2014,2,0.040655733503246944,77.72
MA,2014,3,0.17394279321435016,74.7
MA,2014,4,0.237740426556203,73.55
MA,2014,5,0.17308950798839035,76.45
MA,2014,6,0.09796447593500426,73.47
MA,2014,7,0.19917498944699472,74.15
MA,2014,8,0.0035038554784396127,75.81
MA,2014,9,-0.018479696862930512,73.92
MA,2014,10,-0.08912680933410592,83.75
MA,2014,11,0.10623911098285528,87.29
MA,2014,12,0.009197254278171592,86.16
MA,2015,1,-0.060471157482787787,82.03
MA,2015,2,0.06262834422377543,90.13
MA,2015,3,0.021141529579914862,86.39
MA,2015,4,0.09510471228053292,90.21
MA,2015,5,0.04993066044024484,92.26
MA,2015,6,-0.009618918242882758,93.48
MA,2015,7,0.08301168906830408,97.4
MA,2015,8,0.09393045165876449,92.37
MA,2015,9,0.05023358026814651,90.12
MA,2015,10,0.16587989979683282,98.99
MA,2015,11,0.08645802824257641,97.92
MA,2015,12,0.0596173208810506,97.36
MA,2016,1,0.10045168120638599,89.03
MA,2016,2,0.15382187425642546,86.92
MA,2016,3,0.15081297027940874,94.5
MA,2016,4,0.2124574230945923,96.99
MA,2016,5,0.12886573987759403,95.9
MA,2016,6,0.062110739115079076,88.06
MA,2016,7,0.19477641946598817,95.24
MA,2016,8,0.14659066114965263,96.63
MA,2016,9,0.08876940710018211,101.77
MA,2016,10,0.13015705135427474,107.02
MA,2016,11,0.1255658071258427,102.2
MA,2016,12,0.2737342807870324,103.25
MA,2017,1,0.2585152737806324,106.33
MA,2017,2,0.3365391847606272,110.46
MA,2017,3,0.21875164975622963,112.47
MA,2017,4,0.21346260298134323,116.32
MA,2017,5,0.2543510616737898,122.88
MA,2017,6,0.18996620924543092,121.45
MA,2017,7,0.18018855478012014,127.8
MA,2017,8,0.09954597244615342,133.3
MA,2017,9,0.16759715375780854,141.2
MA,2017,10,0.1872938386836765,148.77
MA,2017,11,0.1433139941696171,150.47
MA,2017,12,0.04691356162853856,151.36
MA,2018,1,0.300489964818336,169.0
MA,2018,2,0.06849599816586789,175.75999
MA,2018,3,0.03783716039872561,175.16
MA,2018,4,0.05958422277027249,178.27
MA,2018,5,0.061052332760244334,190.12
MA,2018,6,0.01857498419534372,196.52
MA,2018,7,0.08406155510338349,198.0
MA,2018,8,0.07943924404838586,215.56
MA,2018,9,0.016540645875710896,222.61
MA,2018,10,0.06365940117955553,197.67
MA,2018,11,0.0029569029172195668,201.07001
MA,2018,12,-0.004086250476176535,188.64999
MA,2019,1,0.07010560287268777,211.13
MA,2019,2,0.10786392013459153,224.77
MA,2019,3,-0.007124998109717875,235.45
MA,2019,4,0.06771988323900906,254.24001
MA,2019,5,0.042392388432721424,251.49001
MA,2019,6,0.10199339834394325,264.53
MA,2019,7,0.1332532328961951,272.26999
MA,2019,8,0.036269623072891784,281.37
MA,2019,9,0.10028504009901502,271.57001
MA,2019,10,0.07895687613323436,276.81
MA,2019,11,0.07894951745526184,292.23001
MA,2019,12,0.028489188818490597,298.59
MA,2020,1,0.14302594790328063,315.94
MA,2020,2,0.16744179197000178,290.25
MA,2020,3,0.025997499452305874,241.56
MA,2020,4,0.06977252431680976,274.97
MA,2020,5,0.1239118133570287,300.89001
MA,2020,6,0.19821316577060522,295.70001
MA,2020,7,0.13400839609679188,308.53
MA,2020,8,0.2812092253975044,358.19
MA,2020,9,-0.03427393663821132,338.17001
MA,2020,10,0.13418631875122344,288.64001
MA,2020,11,-0.05694726869296672,336.51001
MA,2020,12,0.14055027235076503,356.94
MA,2021,1,0.16706177855438084,316.29001
MA,2021,2,0.050253203776961804,353.85001
MA,2021,3,0.020245461959608142,356.04999
MA,2021,4,0.0737067166048894,382.06
MA,2021,5,0.12569989546733976,360.57999
MA,2021,6,0.267797480397333,365.09
MA,2021,7,0.2021943138482415,385.94
MA,2021,8,0.13300882189776206,346.23001
MA,2021,9,-0.04171212227539436,347.67999
MA,2021,10,0.1872229863727871,335.51999
MA,2021,11,0.21695174671704956,314.92001
MA,2021,12,-0.0336820535758027,359.32001
MA,2022,1,0.02381747991889897,386.38
MA,2022,2,0.0025519121994910295,360.82001
MA,2022,3,0.06372119402388464,357.38
MA,2022,4,0.05341704620673036,363.38
MA,2022,5,0.09775804303232678,357.87
MA,2022,6,0.034779748247507125,315.48001
MA,2022,7,0.060776542474625606,353.79001
MA,2022,8,0.033846001115295746,324.37
MA,2022,9,0.08325135185581418,284.34
MA,2022,10,0.09583267339208332,328.17999
MA,2022,11,0.13653434371158532,356.39999
MA,2022,12,0.09421272439633371,347.73001
MA,2023,1,0.18007955151073854,370.60001
MA,2023,2,0.12312578045103993,355.29001
MA,2023,3,0.03485440979968763,363.41
MA,2023,4,0.17506997006827196,380.03
MA,2023,5,0.10208475350253111,365.01999
MA,2023,6,0.29023472454588894,393.29999
MA,2023,7,0.27144146371590994,394.28
MA,2023,8,0.14231325294421823,412.64001
MCD,2010,1,0.23826737446883928,62.43
MCD,2010,2,0.19168764389015616,63.85
MCD,2010,3,0.3765233158069074,66.72
MCD,2010,4,0.30045476826722506,70.59
MCD,2010,5,0.13966669759506403,66.87
MCD,2010,6,0.1399395128021568,65.87
MCD,2010,7,0.20329530235080823,69.73
MCD,2010,8,0.2857895279316231,73.06
MCD,2010,9,0.32952936630876534,74.51
MCD,2010,10,0.3801550723496629,77.77
MCD,2010,11,0.2796563630817011,78.3
MCD,2010,12,0.16405307629970245,76.76
MCD,2011,1,0.2167183294042408,73.67
MCD,2011,2,0.37614332271554735,75.68
MCD,2011,3,0.2623863489856157,76.09
MCD,2011,4,0.267429771603839,78.31
MCD,2011,5,0.40003374474448655,81.54
MCD,2011,6,0.10617089362311159,84.32
MCD,2011,7,0.31124075022062997,86.48
MCD,2011,8,0.06675256949902293,90.41
MCD,2011,9,0.06368865654896434,87.82
MCD,2011,10,0.07837484454704995,92.85
MCD,2011,11,0.1699590728213,95.52
MCD,2011,12,0.3473270953190508,100.33
MCD,2012,1,0.5072742092073524,99.05
MCD,2012,2,0.37965601417502226,99.28
MCD,2012,3,0.18717146075987534,98.1
MCD,2012,4,0.2489715924529874,97.45
MCD,2012,5,0.21179967562499308,89.34
MCD,2012,6,0.12613339931692696,88.53
MCD,2012,7,0.12419382865192473,89.36
MCD,2012,8,0.1749540233625601,89.49
MCD,2012,9,0.19366743116972887,91.75
MCD,2012,10,0.19121719730302972,86.8
MCD,2012,11,0.16730561155444695,87.04
MCD,2012,12,0.11027909633644181,88.21
MCD,2013,1,0.20376553285215673,95.29
MCD,2013,2,0.12045867862543236,95.9
MCD,2013,3,0.06608711209602561,99.69
MCD,2013,4,0.17495094719318025,102.14
MCD,2013,5,0.15386476604548804,96.57
MCD,2013,6,0.0540007873241609,99.0
MCD,2013,7,0.07885132330721657,98.08
MCD,2013,8,0.13277407455525306,94.36
MCD,2013,9,0.09595314411758965,96.21
MCD,2013,10,-0.07763330968856565,96.52
MCD,2013,11,0.19058432822546467,97.37
MCD,2013,12,0.09761397225720443,97.03
MCD,2014,1,-0.01459412945487305,94.17
MCD,2014,2,0.12732378767636254,95.15
MCD,2014,3,0.11674292587480312,98.03
MCD,2014,4,0.12483471130462152,101.38
MCD,2014,5,0.33473342120424504,101.43
MCD,2014,6,0.23404590833394096,100.74
MCD,2014,7,0.1933762320591393,94.56
MCD,2014,8,0.1594993086590109,93.72
MCD,2014,9,0.34426869219306105,94.81
MCD,2014,10,0.15667767250661477,93.73
MCD,2014,11,0.10983311992045015,96.81
MCD,2014,12,0.11346789899152804,93.7
MCD,2015,1,0.0658324592494054,92.44
MCD,2015,2,-0.016453285665365497,98.9
MCD,2015,3,0.07919738193805546,97.44
MCD,2015,4,-0.025736548133719055,96.55
MCD,2015,5,0.0038922770849486423,95.93
MCD,2015,6,-0.07144436776708994,95.07
MCD,2015,7,-0.09164829681631227,99.86
MCD,2015,8,-0.013535747442947131,95.02
MCD,2015,9,-0.046197410619224985,98.53
MCD,2015,10,0.07431413500157244,112.25
MCD,2015,11,0.12084247741095062,114.16
MCD,2015,12,0.06391180817952483,118.14
MCD,2016,1,0.04409688026755449,123.78
MCD,2016,2,0.11601484069822818,117.19
MCD,2016,3,0.1083943095328761,125.68
MCD,2016,4,0.15351261776316155,126.49
MCD,2016,5,0.1559159594281891,122.06
MCD,2016,6,0.08991652039095567,120.34
MCD,2016,7,0.14109787762821546,117.65
MCD,2016,8,0.22568974253835367,115.66
MCD,2016,9,0.0827365822419004,115.36
MCD,2016,10,0.10715740589924438,112.57
MCD,2016,11,0.21089597851647318,119.27
MCD,2016,12,0.28083452957671795,121.72
MCD,2017,1,0.23622567085189972,122.57
MCD,2017,2,0.26110569061044503,127.65
MCD,2017,3,0.16825955676175092,129.61
MCD,2017,4,0.1280692422383499,139.92999
MCD,2017,5,0.2313071347405566,150.89
MCD,2017,6,0.15150644838664515,153.16
MCD,2017,7,0.1461349988939503,155.14
MCD,2017,8,0.11599566348107684,159.97
MCD,2017,9,0.07555119576639724,156.67999
MCD,2017,10,0.19957341806478943,166.91
MCD,2017,11,0.22990702538857904,171.97
MCD,2017,12,0.10019648188715466,172.12
MCD,2018,1,0.14474789018202583,171.14
MCD,2018,2,0.1798404628357357,157.74001
MCD,2018,3,0.06949292359993851,156.38
MCD,2018,4,0.07279997351701174,167.44
MCD,2018,5,0.23795349202061972,160.00999
MCD,2018,6,0.11418992278790177,156.69
MCD,2018,7,0.13798725795625535,157.53999
MCD,2018,8,0.12122678847402313,162.23
MCD,2018,9,0.04181319460577104,167.28999
MCD,2018,10,0.028215848542704976,176.89999
MCD,2018,11,0.16680113631140547,188.50999
MCD,2018,12,0.03141222547211497,177.57001
MCD,2019,1,0.07007387827760031,178.78
MCD,2019,2,0.1512579732035432,183.84
MCD,2019,3,0.1553324195779615,189.89999
MCD,2019,4,0.14164497857162134,197.57001
MCD,2019,5,0.1247471384080428,198.27
MCD,2019,6,0.07856263590729702,207.66
MCD,2019,7,0.21150789847880258,210.72
MCD,2019,8,0.03944653049778019,217.97
MCD,2019,9,0.10631824968251014,214.71001
MCD,2019,10,0.1791704024843137,196.7
MCD,2019,11,0.4994232156245405,194.48
MCD,2019,12,0.1902982410400213,197.61
MCD,2020,1,0.23623417593664012,213.97
MCD,2020,2,0.11339076155039592,194.17
MCD,2020,3,0.024991138371885217,165.35001
MCD,2020,4,0.11053431540392007,187.56
MCD,2020,5,0.11689368153431537,186.32001
MCD,2020,6,0.08226127264026378,184.47
MCD,2020,7,0.16141418768911023,194.28
MCD,2020,8,0.19312015780808361,213.52
MCD,2020,9,0.12798603288580004,219.49001
MCD,2020,10,0.15427616345938605,213.0
MCD,2020,11,0.14251260113945383,217.44
MCD,2020,12,0.16729449478832537,214.58
MCD,2021,1,0.21601756339835304,207.84
MCD,2021,2,0.3043500230237316,206.14
MCD,2021,3,0.09101372868441053,224.14
MCD,2021,4,0.3710363371594859,236.08
MCD,2021,5,0.0192231620555597,233.89
MCD,2021,6,0.21673126808310184,230.99001
MCD,2021,7,0.26742308588094643,242.71001
MCD,2021,8,0.18579230974006722,237.46001
MCD,2021,9,0.08266233204146696,241.11
MCD,2021,10,0.27347682883160535,245.55
MCD,2021,11,0.386665051094509,244.60001
MCD,2021,12,0.04921867220818011,268.07001
MCD,2022,1,0.16943855100669294,259.45001
MCD,2022,2,0.16484047384091918,244.77
MCD,2022,3,0.16347462316570766,247.28
MCD,2022,4,0.11894776613330409,249.16
MCD,2022,5,0.15340391417183283,252.21001
MCD,2022,6,0.12665175711446594,246.88
MCD,2022,7,0.10960091143748822,263.37
MCD,2022,8,0.13585415270424245,252.28
MCD,2022,9,0.09576394183839308,230.74001
MCD,2022,10,0.20308089364340112,272.66
MCD,2022,11,0.2674488821371767,272.79001
MCD,2022,12,0.25165908400679315,263.53
MCD,2023,1,0.2327153370076763,267.39999
MCD,2023,2,0.19472731711003782,263.91
MCD,2023,3,0.058051823285290974,279.60999
MCD,2023,4,0.1642809768431006,295.75
MCD,2023,5,0.1124555144444066,285.10999
MCD,2023,6,0.18196716290291248,298.41
MCD,2023,7,0.24584011148351967,293.20001
MCD,2023,8,0.19379544299627086,281.14999
MDLZ,2012,10,0.32192821138562033,26.55
MDLZ,2012,11,0.2898807958486467,25.89
MDLZ,2012,12,0.3408406218720433,25.4532
MDLZ,2013,1,0.2614463006755405,27.79
MDLZ,2013,2,0.030535247991969803,27.64
MDLZ,2013,3,0.12528541762923906,30.615
MDLZ,2013,4,-0.10044318227525016,31.45
MDLZ,2013,5,0.07844322957564745,29.475
MDLZ,2013,6,0.026494924228443455,28.53
MDLZ,2013,7,0.23815290558589827,31.27
MDLZ,2013,8,0.11240493879569376,30.67
MDLZ,2013,9,0.23904186912519623,31.421
MDLZ,2013,10,-0.023402328524721523,33.65
MDLZ,2013,11,0.012170294819329408,33.53
MDLZ,2013,12,0.46619816411037085,35.3
MDLZ,2014,1,0.4697749441907386,32.76
MDLZ,2014,2,0.2884472261164844,34.03
MDLZ,2014,3,0.18757058241379568,34.55
MDLZ,2014,4,0.09154923840708536,35.65
MDLZ,2014,5,0.1967094306882113,37.62
MDLZ,2014,6,0.2308431382134632,37.61
MDLZ,2014,7,0.3480363237998494,36.0199
MDLZ,2014,8,0.08240316716542925,36.19
MDLZ,2014,9,0.13157041076060758,34.265
MDLZ,2014,10,0.13847349440137904,35.26
MDLZ,2014,11,0.34626451834377653,39.2
MDLZ,2014,12,0.24107750317341134,36.325
MDLZ,2015,1,0.057557320587312354,35.24
MDLZ,2015,2,0.07798702956078624,36.935
MDLZ,2015,3,0.19895070332995654,36.09
MDLZ,2015,4,0.32193234018374595,38.37
MDLZ,2015,5,0.33965264206646734,41.59
MDLZ,2015,6,0.38543905897461667,41.14
MDLZ,2015,7,0.3576777478930476,45.13
MDLZ,2015,8,-0.05918854813869292,42.36
MDLZ,2015,9,-0.10025380335691422,41.87
MDLZ,2015,10,0.003140986013265082,46.16
MDLZ,2015,11,0.061725732518644896,43.66
MDLZ,2015,12,0.0994309633858859,44.84
MDLZ,2016,1,0.16012491511202923,43.1
MDLZ,2016,2,0.08381033703973377,40.53
MDLZ,2016,3,0.09750983009419802,40.12
MDLZ,2016,4,0.14784933576343529,42.96
MDLZ,2016,5,0.11156027100362167,44.49
MDLZ,2016,6,0.13445657467154945,45.51
MDLZ,2016,7,0.21949444563832604,43.98
MDLZ,2016,8,0.26652778660583293,45.02
MDLZ,2016,9,0.2816747723322741,43.9
MDLZ,2016,10,0.1294125201835059,44.94
MDLZ,2016,11,0.20057951993735412,41.24
MDLZ,2016,12,0.2559642502998263,44.33
MDLZ,2017,1,0.34128531395806816,44.28
MDLZ,2017,2,0.327799710111723,43.92
MDLZ,2017,3,0.3015612688447645,43.08
MDLZ,2017,4,0.324865939745215,45.03
MDLZ,2017,5,0.3553339575659769,46.59
MDLZ,2017,6,0.2548859561144092,43.19
MDLZ,2017,7,0.2972193600414194,44.02
MDLZ,2017,8,0.2252579436179752,40.66
MDLZ,2017,9,0.05434440491769331,40.66
MDLZ,2017,10,0.052030221131597894,41.43
MDLZ,2017,11,0.1931458939830287,42.94
MDLZ,2017,12,0.14812862559489728,42.8
MDLZ,2018,1,0.20198202708377494,44.4
MDLZ,2018,2,0.09170807580215844,43.9
MDLZ,2018,3,0.15280772904026899,41.73
MDLZ,2018,4,0.1293762404915335,39.5
MDLZ,2018,5,0.0986726667833084,39.27
