PERMNO,date,TICKER,PRC
61241,2022-04-29,AMD,85.52000
61241,2022-05-31,AMD,101.86000
61241,2022-06-30,AMD,76.47000
61241,2022-07-29,AMD,94.47000
61241,2022-08-31,AMD,84.87000
61241,2022-09-30,AMD,63.36000
61241,2022-10-31,AMD,60.06000
61241,2022-11-30,AMD,77.63000
61241,2022-12-30,AMD,64.77000
61241,2023-01-31,AMD,75.15000
61241,2023-02-28,AMD,78.58000
61241,2023-03-31,AMD,98.01000
61241,2023-04-28,AMD,89.37000
61241,2023-05-31,AMD,118.21000
61241,2023-06-30,AMD,113.91000
61241,2023-07-31,AMD,114.40000
61241,2023-08-31,AMD,105.72000
61399,2010-01-29,LOW,21.65000
61399,2010-02-26,LOW,23.71000
61399,2010-03-31,LOW,24.24000
61399,2010-04-30,LOW,27.12000
61399,2010-05-28,LOW,24.75000
61399,2010-06-30,LOW,20.42000
61399,2010-07-30,LOW,20.74000
61399,2010-08-31,LOW,20.28000
61399,2010-09-30,LOW,22.29000
61399,2010-10-29,LOW,21.34000
61399,2010-11-30,LOW,22.70000
61399,2010-12-31,LOW,25.08000
61399,2011-01-31,LOW,24.80000
61399,2011-02-28,LOW,26.17000
61399,2011-03-31,LOW,26.43000
61399,2011-04-29,LOW,26.25000
61399,2011-05-31,LOW,24.14000
61399,2011-06-30,LOW,23.31000
61399,2011-07-29,LOW,21.58000
61399,2011-08-31,LOW,19.93000
61399,2011-09-30,LOW,19.34000
61399,2011-10-31,LOW,21.02000
61399,2011-11-30,LOW,24.01000
61399,2011-12-30,LOW,25.38000
61399,2012-01-31,LOW,26.83000
61399,2012-02-29,LOW,28.38000
61399,2012-03-30,LOW,31.38000
61399,2012-04-30,LOW,31.47000
61399,2012-05-31,LOW,26.72000
61399,2012-06-29,LOW,28.44000
61399,2012-07-31,LOW,25.37000
61399,2012-08-31,LOW,28.48000
61399,2012-09-28,LOW,30.24000
61399,2012-10-31,LOW,32.38000
61399,2012-11-30,LOW,36.09000
61399,2012-12-31,LOW,35.52000
61399,2013-01-31,LOW,38.19000
61399,2013-02-28,LOW,38.15000
61399,2013-03-28,LOW,37.92000
61399,2013-04-30,LOW,38.42000
61399,2013-05-31,LOW,42.11000
61399,2013-06-28,LOW,40.90000
61399,2013-07-31,LOW,44.58000
61399,2013-08-30,LOW,45.82000
61399,2013-09-30,LOW,47.61000
61399,2013-10-31,LOW,49.78000
61399,2013-11-29,LOW,47.48000
61399,2013-12-31,LOW,49.55000
61399,2014-01-31,LOW,46.29000
61399,2014-02-28,LOW,50.03000
61399,2014-03-31,LOW,48.90000
61399,2014-04-30,LOW,45.91000
61399,2014-05-30,LOW,47.08000
61399,2014-06-30,LOW,47.99000
61399,2014-07-31,LOW,47.85000
61399,2014-08-29,LOW,52.51000
61399,2014-09-30,LOW,52.92000
61399,2014-10-31,LOW,57.20000
61399,2014-11-28,LOW,63.83000
61399,2014-12-31,LOW,68.80000
61399,2015-01-30,LOW,67.76000
61399,2015-02-27,LOW,74.09000
61399,2015-03-31,LOW,74.39000
61399,2015-04-30,LOW,68.86000
61399,2015-05-29,LOW,69.98000
61399,2015-06-30,LOW,66.97000
61399,2015-07-31,LOW,69.36000
61399,2015-08-31,LOW,69.17000
61399,2015-09-30,LOW,68.92000
61399,2015-10-30,LOW,73.83000
61399,2015-11-30,LOW,76.60000
61399,2015-12-31,LOW,76.04000
61399,2016-01-29,LOW,71.66000
61399,2016-02-29,LOW,67.53000
61399,2016-03-31,LOW,75.75000
61399,2016-04-29,LOW,76.02000
61399,2016-05-31,LOW,80.13000
61399,2016-06-30,LOW,79.17000
61399,2016-07-29,LOW,82.28000
61399,2016-08-31,LOW,76.56000
61399,2016-09-30,LOW,72.21000
61399,2016-10-31,LOW,66.65000
61399,2016-11-30,LOW,70.55000
61399,2016-12-30,LOW,71.12000
61399,2017-01-31,LOW,73.08000
61399,2017-02-28,LOW,74.37000
61399,2017-03-31,LOW,82.21000
61399,2017-04-28,LOW,84.88000
61399,2017-05-31,LOW,78.77000
61399,2017-06-30,LOW,77.53000
61399,2017-07-31,LOW,77.40000
61399,2017-08-31,LOW,73.89000
61399,2017-09-29,LOW,79.94000
61399,2017-10-31,LOW,79.95000
61399,2017-11-30,LOW,83.37000
61399,2017-12-29,LOW,92.94000
61399,2018-01-31,LOW,104.73000
61399,2018-02-28,LOW,89.59000
61399,2018-03-29,LOW,87.75000
61399,2018-04-30,LOW,82.43000
61399,2018-05-31,LOW,95.01000
61399,2018-06-29,LOW,95.57000
61399,2018-07-31,LOW,99.34000
61399,2018-08-31,LOW,108.75000
61399,2018-09-28,LOW,114.82000
61399,2018-10-31,LOW,95.22000
61399,2018-11-30,LOW,94.37000
61399,2018-12-31,LOW,92.36000
61399,2019-01-31,LOW,96.16000
61399,2019-02-28,LOW,105.09000
61399,2019-03-29,LOW,109.47000
61399,2019-04-30,LOW,113.14000
61399,2019-05-31,LOW,93.28000
61399,2019-06-28,LOW,100.91000
61399,2019-07-31,LOW,101.40000
61399,2019-08-30,LOW,112.20000
61399,2019-09-30,LOW,109.96000
61399,2019-10-31,LOW,111.61000
61399,2019-11-29,LOW,117.31000
61399,2019-12-31,LOW,119.76000
61399,2020-01-31,LOW,116.24000
61399,2020-02-28,LOW,106.57000
61399,2020-03-31,LOW,86.05000
61399,2020-04-30,LOW,104.75000
61399,2020-05-29,LOW,130.35001
61399,2020-06-30,LOW,135.12000
61399,2020-07-31,LOW,148.91000
61399,2020-08-31,LOW,164.69000
61399,2020-09-30,LOW,165.86000
61399,2020-10-30,LOW,158.10001
61399,2020-11-30,LOW,155.82001
61399,2020-12-31,LOW,160.50999
61399,2021-01-29,LOW,166.85001
61399,2021-02-26,LOW,159.75000
61399,2021-03-31,LOW,190.17999
61399,2021-04-30,LOW,196.25000
61399,2021-05-28,LOW,194.83000
61399,2021-06-30,LOW,193.97000
61399,2021-07-30,LOW,192.69000
61399,2021-08-31,LOW,203.89000
61399,2021-09-30,LOW,202.86000
61399,2021-10-29,LOW,233.82001
61399,2021-11-30,LOW,244.59000
61399,2021-12-31,LOW,258.48001
61399,2022-01-31,LOW,237.35001
61399,2022-02-28,LOW,221.06000
61399,2022-03-31,LOW,202.19000
61399,2022-04-29,LOW,197.73000
61399,2022-05-31,LOW,195.30000
61399,2022-06-30,LOW,174.67000
61399,2022-07-29,LOW,191.53000
61399,2022-08-31,LOW,194.14000
61399,2022-09-30,LOW,187.81000
61399,2022-10-31,LOW,194.95000
61399,2022-11-30,LOW,212.55000
61399,2022-12-30,LOW,199.24001
61399,2023-01-31,LOW,208.25000
61399,2023-02-28,LOW,205.75000
61399,2023-03-31,LOW,199.97000
61399,2023-04-28,LOW,207.83000
61399,2023-05-31,LOW,201.13000
61399,2023-06-30,LOW,225.70000
61399,2023-07-31,LOW,234.27000
61399,2023-08-31,LOW,230.48000
62092,2010-01-29,TMO,46.15000
62092,2010-02-26,TMO,48.77000
62092,2010-03-31,TMO,51.44000
62092,2010-04-30,TMO,55.28000
62092,2010-05-28,TMO,52.06000
62092,2010-06-30,TMO,49.05000
62092,2010-07-30,TMO,44.86000
62092,2010-08-31,TMO,42.12000
62092,2010-09-30,TMO,47.88000
62092,2010-10-29,TMO,51.42000
62092,2010-11-30,TMO,50.86000
62092,2010-12-31,TMO,55.36000
62092,2011-01-31,TMO,57.27000
62092,2011-02-28,TMO,55.82000
62092,2011-03-31,TMO,55.55000
62092,2011-04-29,TMO,59.99000
62092,2011-05-31,TMO,65.45000
62092,2011-06-30,TMO,64.39000
62092,2011-07-29,TMO,60.09000
62092,2011-08-31,TMO,54.93000
62092,2011-09-30,TMO,50.64000
62092,2011-10-31,TMO,50.27000
62092,2011-11-30,TMO,47.25000
62092,2011-12-30,TMO,44.97000
62092,2012-01-31,TMO,52.90000
62092,2012-02-29,TMO,56.62000
62092,2012-03-30,TMO,56.38000
62092,2012-04-30,TMO,55.65000
62092,2012-05-31,TMO,50.48000
62092,2012-06-29,TMO,51.91000
62092,2012-07-31,TMO,55.67000
62092,2012-08-31,TMO,57.35000
62092,2012-09-28,TMO,58.83000
62092,2012-10-31,TMO,61.06000
62092,2012-11-30,TMO,63.55000
62092,2012-12-31,TMO,63.78000
62092,2013-01-31,TMO,72.14000
62092,2013-02-28,TMO,73.80000
62092,2013-03-28,TMO,76.49000
62092,2013-04-30,TMO,80.68000
62092,2013-05-31,TMO,88.30000
62092,2013-06-28,TMO,84.63000
62092,2013-07-31,TMO,91.11000
62092,2013-08-30,TMO,88.83000
62092,2013-09-30,TMO,92.15000
62092,2013-10-31,TMO,97.78000
62092,2013-11-29,TMO,100.85000
62092,2013-12-31,TMO,111.35000
62092,2014-01-31,TMO,115.14000
62092,2014-02-28,TMO,124.54000
62092,2014-03-31,TMO,120.24000
62092,2014-04-30,TMO,114.00000
62092,2014-05-30,TMO,116.91000
62092,2014-06-30,TMO,118.00000
62092,2014-07-31,TMO,121.50000
62092,2014-08-29,TMO,120.21000
62092,2014-09-30,TMO,121.70000
62092,2014-10-31,TMO,117.57000
62092,2014-11-28,TMO,129.28999
62092,2014-12-31,TMO,125.29000
62092,2015-01-30,TMO,125.21000
62092,2015-02-27,TMO,130.00000
62092,2015-03-31,TMO,134.34000
62092,2015-04-30,TMO,125.68000
62092,2015-05-29,TMO,129.63000
62092,2015-06-30,TMO,129.75999
62092,2015-07-31,TMO,139.53000
62092,2015-08-31,TMO,125.37000
62092,2015-09-30,TMO,122.28000
62092,2015-10-30,TMO,130.78000
62092,2015-11-30,TMO,138.39999
62092,2015-12-31,TMO,141.85001
62092,2016-01-29,TMO,132.06000
62092,2016-02-29,TMO,129.19000
62092,2016-03-31,TMO,141.59000
62092,2016-04-29,TMO,144.25000
62092,2016-05-31,TMO,151.77000
62092,2016-06-30,TMO,147.75999
62092,2016-07-29,TMO,158.84000
62092,2016-08-31,TMO,152.19000
62092,2016-09-30,TMO,159.06000
62092,2016-10-31,TMO,147.03000
62092,2016-11-30,TMO,140.11000
62092,2016-12-30,TMO,141.10001
62092,2017-01-31,TMO,152.39000
62092,2017-02-28,TMO,157.67999
62092,2017-03-31,TMO,153.60001
62092,2017-04-28,TMO,165.33000
62092,2017-05-31,TMO,172.78999
62092,2017-06-30,TMO,174.47000
62092,2017-07-31,TMO,175.53000
62092,2017-08-31,TMO,187.14000
62092,2017-09-29,TMO,189.20000
62092,2017-10-31,TMO,193.83000
62092,2017-11-30,TMO,192.75999
62092,2017-12-29,TMO,189.88000
62092,2018-01-31,TMO,224.11000
62092,2018-02-28,TMO,208.58000
62092,2018-03-29,TMO,206.46001
62092,2018-04-30,TMO,210.35001
62092,2018-05-31,TMO,208.27000
62092,2018-06-29,TMO,207.14000
62092,2018-07-31,TMO,234.53000
62092,2018-08-31,TMO,239.10001
62092,2018-09-28,TMO,244.08000
62092,2018-10-31,TMO,233.64999
62092,2018-11-30,TMO,249.55000
62092,2018-12-31,TMO,223.78999
62092,2019-01-31,TMO,245.67000
62092,2019-02-28,TMO,259.57001
62092,2019-03-29,TMO,273.72000
62092,2019-04-30,TMO,277.45001
62092,2019-05-31,TMO,266.98001
62092,2019-06-28,TMO,293.67999
62092,2019-07-31,TMO,277.67999
62092,2019-08-30,TMO,287.06000
62092,2019-09-30,TMO,291.26999
62092,2019-10-31,TMO,301.98001
62092,2019-11-29,TMO,313.95001
62092,2019-12-31,TMO,324.87000
62092,2020-01-31,TMO,313.19000
62092,2020-02-28,TMO,290.79999
62092,2020-03-31,TMO,283.60001
62092,2020-04-30,TMO,334.67999
62092,2020-05-29,TMO,349.19000
62092,2020-06-30,TMO,362.34000
62092,2020-07-31,TMO,413.95001
62092,2020-08-31,TMO,428.98001
62092,2020-09-30,TMO,441.51999
62092,2020-10-30,TMO,473.12000
62092,2020-11-30,TMO,464.98001
62092,2020-12-31,TMO,465.78000
62092,2021-01-29,TMO,509.70001
62092,2021-02-26,TMO,450.07999
62092,2021-03-31,TMO,456.38000
62092,2021-04-30,TMO,470.23001
62092,2021-05-28,TMO,469.50000
62092,2021-06-30,TMO,504.47000
62092,2021-07-30,TMO,540.01001
62092,2021-08-31,TMO,554.95001
62092,2021-09-30,TMO,571.33002
62092,2021-10-29,TMO,633.07001
62092,2021-11-30,TMO,632.83002
62092,2021-12-31,TMO,667.23999
62092,2022-01-31,TMO,581.29999
62092,2022-02-28,TMO,544.00000
62092,2022-03-31,TMO,590.65002
62092,2022-04-29,TMO,552.91998
62092,2022-05-31,TMO,567.57001
62092,2022-06-30,TMO,543.28003
62092,2022-07-29,TMO,598.40997
62092,2022-08-31,TMO,545.32001
62092,2022-09-30,TMO,507.19000
62092,2022-10-31,TMO,513.96997
62092,2022-11-30,TMO,560.21997
62092,2022-12-30,TMO,550.69000
62092,2023-01-31,TMO,570.33002
62092,2023-02-28,TMO,541.76001
62092,2023-03-31,TMO,576.37000
62092,2023-04-28,TMO,554.90002
62092,2023-05-31,TMO,508.45999
62092,2023-06-30,TMO,521.75000
62092,2023-07-31,TMO,548.65997
62092,2023-08-31,TMO,557.09998
64653,2010-01-29,PSA,79.18000
64653,2010-02-26,PSA,82.19000
64653,2010-03-31,PSA,91.99000
64653,2010-04-30,PSA,96.91000
64653,2010-05-28,PSA,92.69000
64653,2010-06-30,PSA,87.91000
64653,2010-07-30,PSA,98.12000
64653,2010-08-31,PSA,98.02000
64653,2010-09-30,PSA,97.04000
64653,2010-10-29,PSA,99.22000
64653,2010-11-30,PSA,96.60000
64653,2010-12-31,PSA,101.42000
64653,2011-01-31,PSA,108.98000
64653,2011-02-28,PSA,112.25000
64653,2011-03-31,PSA,110.91000
64653,2011-04-29,PSA,117.31000
64653,2011-05-31,PSA,118.34000
64653,2011-06-30,PSA,114.01000
64653,2011-07-29,PSA,119.63000
64653,2011-08-31,PSA,123.73000
64653,2011-09-30,PSA,111.35000
64653,2011-10-31,PSA,129.05000
64653,2011-11-30,PSA,131.89999
64653,2011-12-30,PSA,134.46001
64653,2012-01-31,PSA,138.86000
64653,2012-02-29,PSA,134.07001
64653,2012-03-30,PSA,138.17000
64653,2012-04-30,PSA,143.25999
64653,2012-05-31,PSA,133.47000
64653,2012-06-29,PSA,144.41000
64653,2012-07-31,PSA,148.95000
64653,2012-08-31,PSA,145.56000
64653,2012-09-28,PSA,139.17000
64653,2012-10-31,PSA,138.63000
64653,2012-11-30,PSA,140.64000
64653,2012-12-31,PSA,144.96001
64653,2013-01-31,PSA,153.92999
64653,2013-02-28,PSA,151.21001
64653,2013-03-28,PSA,152.32001
64653,2013-04-30,PSA,165.00000
64653,2013-05-31,PSA,151.80000
64653,2013-06-28,PSA,153.33000
64653,2013-07-31,PSA,159.22000
64653,2013-08-30,PSA,152.67000
64653,2013-09-30,PSA,160.55000
64653,2013-10-31,PSA,166.97000
64653,2013-11-29,PSA,152.70000
64653,2013-12-31,PSA,150.52000
64653,2014-01-31,PSA,157.59000
64653,2014-02-28,PSA,169.00000
64653,2014-03-31,PSA,168.49001
64653,2014-04-30,PSA,175.50999
64653,2014-05-30,PSA,172.38000
64653,2014-06-30,PSA,171.35001
64653,2014-07-31,PSA,171.61000
64653,2014-08-29,PSA,175.17999
64653,2014-09-30,PSA,165.84000
64653,2014-10-31,PSA,184.34000
64653,2014-11-28,PSA,187.63000
64653,2014-12-31,PSA,184.85001
64653,2015-01-30,PSA,200.84000
64653,2015-02-27,PSA,197.22000
64653,2015-03-31,PSA,197.14000
64653,2015-04-30,PSA,187.91000
64653,2015-05-29,PSA,193.53999
64653,2015-06-30,PSA,184.37000
64653,2015-07-31,PSA,205.17999
64653,2015-08-31,PSA,201.27000
64653,2015-09-30,PSA,211.63000
64653,2015-10-30,PSA,229.46001
64653,2015-11-30,PSA,240.06000
64653,2015-12-31,PSA,247.70000
64653,2016-01-29,PSA,253.56000
64653,2016-02-29,PSA,249.49001
64653,2016-03-31,PSA,275.82999
64653,2016-04-29,PSA,244.81000
64653,2016-05-31,PSA,253.71001
64653,2016-06-30,PSA,255.59000
64653,2016-07-29,PSA,238.92000
64653,2016-08-31,PSA,223.94000
64653,2016-09-30,PSA,223.14000
64653,2016-10-31,PSA,213.72000
64653,2016-11-30,PSA,209.30000
64653,2016-12-30,PSA,223.50000
64653,2017-01-31,PSA,215.00000
64653,2017-02-28,PSA,227.46001
64653,2017-03-31,PSA,218.91000
64653,2017-04-28,PSA,209.38000
64653,2017-05-31,PSA,215.35001
64653,2017-06-30,PSA,208.53000
64653,2017-07-31,PSA,205.57001
64653,2017-08-31,PSA,205.34000
64653,2017-09-29,PSA,213.99001
64653,2017-10-31,PSA,207.25000
64653,2017-11-30,PSA,213.12000
64653,2017-12-29,PSA,209.00000
64653,2018-01-31,PSA,195.75999
64653,2018-02-28,PSA,194.44000
64653,2018-03-29,PSA,200.39000
64653,2018-04-30,PSA,201.78000
64653,2018-05-31,PSA,211.84000
64653,2018-06-29,PSA,226.86000
64653,2018-07-31,PSA,217.83000
64653,2018-08-31,PSA,212.58000
64653,2018-09-28,PSA,201.63000
64653,2018-10-31,PSA,205.47000
64653,2018-11-30,PSA,213.25999
64653,2018-12-31,PSA,202.41000
64653,2019-01-31,PSA,212.52000
64653,2019-02-28,PSA,211.49001
64653,2019-03-29,PSA,217.78000
64653,2019-04-30,PSA,221.17999
64653,2019-05-31,PSA,237.88000
64653,2019-06-28,PSA,238.17000
64653,2019-07-31,PSA,242.75999
64653,2019-08-30,PSA,264.73999
64653,2019-09-30,PSA,245.27000
64653,2019-10-31,PSA,222.86000
64653,2019-11-29,PSA,210.67999
64653,2019-12-31,PSA,212.96001
64653,2020-01-31,PSA,223.75999
64653,2020-02-28,PSA,209.12000
64653,2020-03-31,PSA,198.61000
64653,2020-04-30,PSA,185.45000
64653,2020-05-29,PSA,202.74001
64653,2020-06-30,PSA,191.89000
64653,2020-07-31,PSA,199.88000
64653,2020-08-31,PSA,212.39999
64653,2020-09-30,PSA,222.72000
64653,2020-10-30,PSA,229.07001
64653,2020-11-30,PSA,224.46001
64653,2020-12-31,PSA,230.92999
64653,2021-01-29,PSA,227.62000
64653,2021-02-26,PSA,233.94000
64653,2021-03-31,PSA,246.75999
64653,2021-04-30,PSA,281.16000
64653,2021-05-28,PSA,282.48001
64653,2021-06-30,PSA,300.69000
64653,2021-07-30,PSA,312.48001
64653,2021-08-31,PSA,323.60999
64653,2021-09-30,PSA,297.10001
64653,2021-10-29,PSA,332.17999
64653,2021-11-30,PSA,327.38000
64653,2021-12-31,PSA,374.56000
64653,2022-01-31,PSA,358.53000
64653,2022-02-28,PSA,355.01999
64653,2022-03-31,PSA,390.28000
64653,2022-04-29,PSA,371.50000
64653,2022-05-31,PSA,330.64001
64653,2022-06-30,PSA,312.67001
64653,2022-07-29,PSA,326.41000
64653,2022-08-31,PSA,330.82999
64653,2022-09-30,PSA,292.81000
64653,2022-10-31,PSA,309.75000
64653,2022-11-30,PSA,297.95999
64653,2022-12-30,PSA,280.19000
64653,2023-01-31,PSA,304.34000
64653,2023-02-28,PSA,298.95001
64653,2023-03-31,PSA,302.14001
64653,2023-04-28,PSA,294.82999
64653,2023-05-31,PSA,283.29999
64653,2023-06-30,PSA,291.88000
64653,2023-07-31,PSA,281.75000
64653,2023-08-31,PSA,276.38000
64936,2010-01-29,D,37.46000
64936,2010-02-26,D,37.99000
64936,2010-03-31,D,41.11000
64936,2010-04-30,D,41.80000
64936,2010-05-28,D,38.96000
64936,2010-06-30,D,38.74000
64936,2010-07-30,D,41.99000
64936,2010-08-31,D,42.73000
64936,2010-09-30,D,43.66000
64936,2010-10-29,D,43.46000
64936,2010-11-30,D,41.53000
64936,2010-12-31,D,42.72000
64936,2011-01-31,D,43.54000
64936,2011-02-28,D,45.63000
64936,2011-03-31,D,44.70000
64936,2011-04-29,D,46.42000
64936,2011-05-31,D,47.72000
64936,2011-06-30,D,48.27000
64936,2011-07-29,D,48.45000
64936,2011-08-31,D,48.74000
64936,2011-09-30,D,50.77000
64936,2011-10-31,D,51.59000
64936,2011-11-30,D,51.62000
64936,2011-12-30,D,53.08000
64936,2012-01-31,D,50.04000
64936,2012-02-29,D,50.47000
64936,2012-03-30,D,51.21000
64936,2012-04-30,D,52.19000
64936,2012-05-31,D,52.06000
64936,2012-06-29,D,54.00000
64936,2012-07-31,D,54.31000
64936,2012-08-31,D,52.48000
64936,2012-09-28,D,52.94000
64936,2012-10-31,D,52.78000
64936,2012-11-30,D,51.11000
64936,2012-12-31,D,51.80000
64936,2013-01-31,D,54.11000
64936,2013-02-28,D,56.00000
64936,2013-03-28,D,58.18000
64936,2013-04-30,D,61.68000
64936,2013-05-31,D,56.55000
64936,2013-06-28,D,56.82000
64936,2013-07-31,D,59.31000
64936,2013-08-30,D,58.35000
64936,2013-09-30,D,62.48000
64936,2013-10-31,D,63.75000
64936,2013-11-29,D,64.91000
64936,2013-12-31,D,64.69000
64936,2014-01-31,D,67.91000
64936,2014-02-28,D,69.40000
64936,2014-03-31,D,70.99000
64936,2014-04-30,D,72.54000
64936,2014-05-30,D,68.96000
64936,2014-06-30,D,71.52000
64936,2014-07-31,D,67.64000
64936,2014-08-29,D,70.22000
64936,2014-09-30,D,69.09000
64936,2014-10-31,D,71.30000
64936,2014-11-28,D,72.55000
64936,2014-12-31,D,76.90000
64936,2015-01-30,D,76.89000
64936,2015-02-27,D,72.09000
64936,2015-03-31,D,70.87000
64936,2015-04-30,D,71.68000
64936,2015-05-29,D,70.52000
64936,2015-06-30,D,66.87000
64936,2015-07-31,D,71.70000
64936,2015-08-31,D,69.75000
64936,2015-09-30,D,70.38000
64936,2015-10-30,D,71.43000
64936,2015-11-30,D,67.37000
64936,2015-12-31,D,67.64000
64936,2016-01-29,D,72.17000
64936,2016-02-29,D,69.92000
64936,2016-03-31,D,75.12000
64936,2016-04-29,D,71.47000
64936,2016-05-31,D,72.25000
64936,2016-06-30,D,77.93000
64936,2016-07-29,D,78.02000
64936,2016-08-31,D,74.16000
64936,2016-09-30,D,74.27000
64936,2016-10-31,D,75.20000
64936,2016-11-30,D,73.29000
64936,2016-12-30,D,76.59000
64936,2017-01-31,D,76.28000
64936,2017-02-28,D,77.64000
64936,2017-03-31,D,77.57000
64936,2017-04-28,D,77.43000
64936,2017-05-31,D,80.77000
64936,2017-06-30,D,76.63000
64936,2017-07-31,D,77.18000
64936,2017-08-31,D,78.77000
64936,2017-09-29,D,76.93000
64936,2017-10-31,D,81.14000
64936,2017-11-30,D,84.13000
64936,2017-12-29,D,81.06000
64936,2018-01-31,D,76.44000
64936,2018-02-28,D,74.07000
64936,2018-03-29,D,67.43000
64936,2018-04-30,D,66.56000
64936,2018-05-31,D,64.19000
64936,2018-06-29,D,68.18000
64936,2018-07-31,D,71.71000
64936,2018-08-31,D,70.77000
64936,2018-09-28,D,70.28000
64936,2018-10-31,D,71.42000
64936,2018-11-30,D,74.50000
64936,2018-12-31,D,71.46000
64936,2019-01-31,D,70.24000
64936,2019-02-28,D,74.09000
64936,2019-03-29,D,76.66000
64936,2019-04-30,D,77.87000
64936,2019-05-31,D,75.18000
64936,2019-06-28,D,77.32000
64936,2019-07-31,D,74.29000
64936,2019-08-30,D,77.63000
64936,2019-09-30,D,81.04000
64936,2019-10-31,D,82.55000
64936,2019-11-29,D,83.11000
64936,2019-12-31,D,82.82000
64936,2020-01-31,D,85.75000
64936,2020-02-28,D,78.18000
64936,2020-03-31,D,72.19000
64936,2020-04-30,D,77.13000
64936,2020-05-29,D,85.01000
64936,2020-06-30,D,81.18000
64936,2020-07-31,D,81.03000
64936,2020-08-31,D,78.44000
64936,2020-09-30,D,78.93000
64936,2020-10-30,D,80.34000
64936,2020-11-30,D,78.49000
64936,2020-12-31,D,75.20000
64936,2021-01-29,D,72.89000
64936,2021-02-26,D,68.32000
64936,2021-03-31,D,75.96000
64936,2021-04-30,D,79.90000
64936,2021-05-28,D,76.14000
64936,2021-06-30,D,73.57000
64936,2021-07-30,D,74.87000
64936,2021-08-31,D,77.84000
64936,2021-09-30,D,73.02000
64936,2021-10-29,D,75.93000
64936,2021-11-30,D,71.20000
64936,2021-12-31,D,78.56000
64936,2022-01-31,D,80.66000
64936,2022-02-28,D,79.53000
64936,2022-03-31,D,84.97000
64936,2022-04-29,D,81.64000
64936,2022-05-31,D,84.22000
64936,2022-06-30,D,79.81000
64936,2022-07-29,D,81.98000
64936,2022-08-31,D,81.80000
64936,2022-09-30,D,69.11000
64936,2022-10-31,D,69.97000
64936,2022-11-30,D,61.11000
64936,2022-12-30,D,61.32000
64936,2023-01-31,D,63.64000
64936,2023-02-28,D,55.62000
64936,2023-03-31,D,55.91000
64936,2023-04-28,D,57.14000
64936,2023-05-31,D,50.28000
64936,2023-06-30,D,51.79000
64936,2023-07-31,D,53.55000
64936,2023-08-31,D,48.54000
65875,2010-01-29,VZ,29.42000
65875,2010-02-26,VZ,28.93000
65875,2010-03-31,VZ,31.02000
65875,2010-04-30,VZ,28.90000
65875,2010-05-28,VZ,27.52000
65875,2010-06-30,VZ,28.02000
65875,2010-07-30,VZ,29.06000
65875,2010-08-31,VZ,29.53000
65875,2010-09-30,VZ,32.59000
65875,2010-10-29,VZ,32.48000
65875,2010-11-30,VZ,32.01000
65875,2010-12-31,VZ,35.78000
65875,2011-01-31,VZ,35.62000
65875,2011-02-28,VZ,36.92000
65875,2011-03-31,VZ,38.54000
65875,2011-04-29,VZ,37.78000
65875,2011-05-31,VZ,36.93000
65875,2011-06-30,VZ,37.23000
65875,2011-07-29,VZ,35.29000
65875,2011-08-31,VZ,36.16500
65875,2011-09-30,VZ,36.80000
65875,2011-10-31,VZ,36.98000
65875,2011-11-30,VZ,37.73000
65875,2011-12-30,VZ,40.12000
65875,2012-01-31,VZ,37.66000
65875,2012-02-29,VZ,38.11000
65875,2012-03-30,VZ,38.23000
65875,2012-04-30,VZ,40.38000
65875,2012-05-31,VZ,41.64000
65875,2012-06-29,VZ,44.44000
65875,2012-07-31,VZ,45.14000
65875,2012-08-31,VZ,42.94000
65875,2012-09-28,VZ,45.57000
65875,2012-10-31,VZ,44.64000
65875,2012-11-30,VZ,44.12000
65875,2012-12-31,VZ,43.27000
65875,2013-01-31,VZ,43.61000
65875,2013-02-28,VZ,46.53000
65875,2013-03-28,VZ,49.15000
65875,2013-04-30,VZ,53.91000
65875,2013-05-31,VZ,48.48000
65875,2013-06-28,VZ,50.34000
65875,2013-07-31,VZ,49.48000
65875,2013-08-30,VZ,47.38000
65875,2013-09-30,VZ,46.67500
65875,2013-10-31,VZ,50.51000
65875,2013-11-29,VZ,49.62000
65875,2013-12-31,VZ,49.14000
65875,2014-01-31,VZ,48.02000
65875,2014-02-28,VZ,47.58000
65875,2014-03-31,VZ,47.57000
65875,2014-04-30,VZ,46.73000
65875,2014-05-30,VZ,49.96000
65875,2014-06-30,VZ,48.93000
65875,2014-07-31,VZ,50.42000
65875,2014-08-29,VZ,49.82000
65875,2014-09-30,VZ,49.99000
65875,2014-10-31,VZ,50.25000
65875,2014-11-28,VZ,50.59000
65875,2014-12-31,VZ,46.78000
65875,2015-01-30,VZ,45.71000
65875,2015-02-27,VZ,49.45000
65875,2015-03-31,VZ,48.63000
65875,2015-04-30,VZ,50.44000
65875,2015-05-29,VZ,49.44000
65875,2015-06-30,VZ,46.61000
65875,2015-07-31,VZ,46.79000
65875,2015-08-31,VZ,46.01000
65875,2015-09-30,VZ,43.51000
65875,2015-10-30,VZ,46.88000
65875,2015-11-30,VZ,45.45000
65875,2015-12-31,VZ,46.22000
65875,2016-01-29,VZ,49.97000
65875,2016-02-29,VZ,50.73000
65875,2016-03-31,VZ,54.08000
65875,2016-04-29,VZ,50.94000
65875,2016-05-31,VZ,50.90000
65875,2016-06-30,VZ,55.84000
65875,2016-07-29,VZ,55.41000
65875,2016-08-31,VZ,52.33000
