date,ticker,price,Realized_H
2011-07-29,PG,61.49,0.01690667565428688
2011-08-31,PG,63.68,0.1245205245440949
2011-09-30,PG,63.18,0.05165465018098639
2011-10-31,PG,63.99,0.10492568559613452
2011-11-30,PG,64.57,0.05153839260175634
2011-12-30,PG,66.71,0.04421046873867836
2012-01-31,PG,63.04,0.007924466092843044
2012-02-29,PG,67.62,0.032244087857898784
2012-03-30,PG,67.21,0.03614937147959221
2012-04-30,PG,63.64,0.04664676007368389
2012-05-31,PG,62.29,0.029042901649012437
2012-06-29,PG,61.25,0.04267040589355218
2012-07-31,PG,64.54,0.0620938952250584
2012-08-31,PG,67.19,0.008239992068747752
2012-09-28,PG,69.36,0.06551685906022453
2012-10-31,PG,69.24,0.02000818981584552
2012-11-30,PG,69.83,0.3196563544191872
2012-12-31,PG,67.89,0.018301666185310237
2013-01-31,PG,75.16,0.03767803647997406
2013-02-28,PG,76.18,0.054126230750368494
2013-03-28,PG,77.06,0.06432211470518814
2013-04-30,PG,76.77,0.03512810057029292
2013-05-31,PG,76.76,0.026977318771766786
2013-06-28,PG,76.99,0.04820366940577819
2013-07-31,PG,80.3,0.038776871599848654
2013-08-30,PG,77.89,0.22643823617995507
2013-09-30,PG,75.59,0.07418939728240073
2013-10-31,PG,80.75,0.006199119794696246
2013-11-29,PG,84.22,0.028414090642995493
2013-12-31,PG,81.41,0.08338711059424159
2014-01-31,PG,76.62,0.029403557065816172
2014-02-28,PG,78.66,0.031252007535046124
2014-03-31,PG,80.6,0.04630098599376005
2014-04-30,PG,82.55,0.055266007803777446
2014-05-30,PG,80.79,0.03460319809941599
2014-06-30,PG,78.59,0.030760405172446624
2014-07-31,PG,77.32,0.061912179514562106
2014-08-29,PG,83.11,0.06640511436116467
2014-09-30,PG,83.74,0.010529904767219673
2014-10-31,PG,87.27,0.04174982058239039
2014-11-28,PG,90.43,0.36619983572220716
2014-12-31,PG,91.09,0.0623722787252257
2015-01-30,PG,84.29,0.02214129273744217
2015-02-27,PG,85.13,0.03169353851768171
2015-03-31,PG,81.94,0.08043145156285933
2015-04-30,PG,79.51,0.0365472846677317
2015-05-29,PG,78.39,0.01870803130574114
2015-06-30,PG,78.24,0.041197874678746624
2015-07-31,PG,76.7,0.13020844864608555
2015-08-31,PG,70.67,0.283930587718437
2015-09-30,PG,71.94,0.05444320781539622
2015-10-30,PG,76.38,0.13527682680183548
2015-11-30,PG,74.84,0.06937218699053299
2015-12-31,PG,79.41,0.07983162361397746
2016-01-29,PG,81.69,0.04277480368818691
2016-02-29,PG,80.29,0.02957963468998842
2016-03-31,PG,82.31,0.10035685078846032
2016-04-29,PG,80.12,0.02263842506603741
2016-05-31,PG,81.04,0.038022723224087465
2016-06-30,PG,84.67,0.06017966291356727
2016-07-29,PG,85.59,0.041896033248039845
2016-08-31,PG,87.31,0.1881106453146781
2016-09-30,PG,89.75,0.07971286733806082
2016-10-31,PG,86.8,0.07244588036655791
2016-11-30,PG,82.46,0.30195507874099914
2016-12-30,PG,84.08,0.04048612606268405
2017-01-31,PG,87.6,0.22459992246661128
2017-02-28,PG,91.07,0.0480670827378802
2017-03-31,PG,89.85,0.015272210665551768
2017-04-28,PG,87.33,0.07072313328437571
2017-05-31,PG,88.09,0.027963305246478783
2017-06-30,PG,87.15,0.002581474613129079
2017-07-31,PG,90.82,0.19741730974670887
2017-08-31,PG,92.27,0.05010429060157373
2017-09-29,PG,90.98,0.07467063943469268
2017-10-31,PG,86.34,0.2739206301136072
2017-11-30,PG,89.99,0.061761494476605554
2017-12-29,PG,91.88,0.05388453311048538
2018-01-31,PG,86.34,0.15237467119674325
2018-02-28,PG,78.52,0.12446505971459343
2018-03-29,PG,79.28,0.057813445893592726
2018-04-30,PG,72.34,0.22626170160522835
2018-05-31,PG,73.17,0.013348863939338772
2018-06-29,PG,78.06,0.04021338477078702
2018-07-31,PG,80.88,0.12357711958939861
2018-08-31,PG,82.95,0.05974767207303616
2018-09-28,PG,83.23,0.05731716176534751
2018-10-31,PG,88.68,0.12887561475611622
2018-11-30,PG,94.51,0.4605617771104172
2018-12-31,PG,91.92,0.404450485821769
2019-01-31,PG,96.47,0.401171349124066
2019-02-28,PG,98.55,0.061877093678117896
2019-03-29,PG,104.05,0.3018467280918467
2019-04-30,PG,106.48,0.16457671203837168
2019-05-31,PG,102.91,0.018055922201771185
2019-06-28,PG,109.65,0.07765616344457603
2019-07-31,PG,118.04,0.05507646202790302
2019-08-30,PG,120.23,0.08422994527651123
2019-09-30,PG,124.38,0.12148793038382226
2019-10-31,PG,124.51,0.18207674986686875
2019-11-29,PG,122.06,0.03964196722066034
2019-12-31,PG,124.9,0.16340715127057084
2020-01-31,PG,124.62,0.22771740523243386
2020-02-28,PG,113.23,0.04990802448471643
2020-03-31,PG,110.0,-0.11483039018413332
2020-04-30,PG,117.87,0.052787273375060645
2020-05-29,PG,115.92,0.04554670436926132
2020-06-30,PG,119.57,0.060551581448300196
2020-07-31,PG,131.12,0.06339539063385406
2020-08-31,PG,138.33,0.08831531903706726
2020-09-30,PG,138.99001,0.08702276553343405
2020-10-30,PG,137.10001,0.1377730725779557
2020-11-30,PG,138.87,0.10221645026293685
2020-12-31,PG,139.14,0.05476329324573377
2021-01-29,PG,128.21001,0.08394331449718893
2021-02-26,PG,123.53,0.04631727358381195
2021-03-31,PG,135.42999,0.12561122359747548
2021-04-30,PG,133.42,0.15206365187141874
2021-05-28,PG,134.85001,0.00880388942757271
2021-06-30,PG,134.92999,0.1313477456664867
2021-07-30,PG,142.23,0.03369108971143899
2021-08-31,PG,142.39,0.020013832726535712
2021-09-30,PG,139.8,0.12631071480340814
2021-10-29,PG,142.99001,0.12643604791153396
2021-11-30,PG,144.58,0.09456195505886344
2021-12-31,PG,163.58,0.023061671916740314
2022-01-31,PG,160.45,0.21795078140930646
2022-02-28,PG,155.89,0.040226835058978755
2022-03-31,PG,152.8,0.02257943749173879
2022-04-29,PG,160.55,0.2698263992868824
2022-05-31,PG,147.88,0.031869751798912306
2022-06-30,PG,143.78999,0.009394023223609431
2022-07-29,PG,138.91,0.21475916484529267
2022-08-31,PG,137.94,0.03377962388821184
2022-09-30,PG,126.25,0.03030430695335392
2022-10-31,PG,134.67,0.04654047389302949
2022-11-30,PG,149.16,0.10851683078348494
2022-12-30,PG,151.56,0.021968233229726127
2023-01-31,PG,142.38,0.17105215861392198
2023-02-28,PG,137.56,0.03548898744274681
2023-03-31,PG,148.69,0.02717509666469342
2023-04-28,PG,156.38,0.027863288512932852
2023-05-31,PG,142.5,0.032918856785427525
2023-06-30,PG,151.74001,0.0197119854360921
2023-07-31,PG,156.3,0.05434269045676919
2023-08-31,PG,154.34,0.011687535072769732
2010-01-29,SO,32.0,0.064798304107573
2010-02-26,SO,31.77,0.26987681922958884
2010-03-31,SO,33.16,0.12334103961020584
2010-04-30,SO,34.56,0.0886537736259675
2010-05-28,SO,32.7,0.15594401547949982
2010-06-30,SO,33.28,0.11705535977835989
2010-07-30,SO,35.33,0.25092390610627513
2010-08-31,SO,36.69,0.12216712437139421
2010-09-30,SO,37.24,0.05857459071284037
2010-10-29,SO,37.87,0.15237710330440962
2010-11-30,SO,37.72,0.08189373608672372
2010-12-31,SO,38.23,0.1026592803522412
2011-01-31,SO,37.62,0.21455931878362228
2011-02-28,SO,38.11,0.03942694282308207
2011-03-31,SO,38.11,0.02702861691798411
2011-04-29,SO,39.04,0.13072076395318508
2011-05-31,SO,40.08,0.020433300307983376
2011-06-30,SO,40.38,0.05049355781819708
2011-07-29,SO,39.54,0.06393076534409725
2011-08-31,SO,41.36,0.0977218211284005
2011-09-30,SO,42.37,0.0016629283734327822
2011-10-31,SO,43.2,0.035396635275703
2011-11-30,SO,43.91,0.2209579673038914
2011-12-30,SO,46.29,0.015602567750016935
2012-01-31,SO,45.56,0.07738563730514769
2012-02-29,SO,44.19,0.03027588926480717
2012-03-30,SO,44.93,0.0847665750447401
2012-04-30,SO,45.94,0.03717696311158176
2012-05-31,SO,45.91,0.06857172717122711
2012-06-29,SO,46.3,0.08408169280887774
2012-07-31,SO,48.15,0.7247926423543418
2012-08-31,SO,45.33,0.028031480392310702
2012-09-28,SO,46.09,0.11911776522555712
2012-10-31,SO,46.84,0.09131056839888896
2012-11-30,SO,43.55,0.057910829252648274
2012-12-31,SO,42.81,0.1700999576172838
2013-01-31,SO,44.23,0.11115611004293073
2013-02-28,SO,45.01,0.061121992891238285
2013-03-28,SO,46.92,0.11205994085868642
2013-04-30,SO,48.23,0.12686672083245454
2013-05-31,SO,43.9,0.0447486932462016
2013-06-28,SO,44.13,0.086282922778799
2013-07-31,SO,44.84,0.07909803814279916
2013-08-30,SO,41.62,0.0784477091382505
2013-09-30,SO,41.18,0.05932032827775098
2013-10-31,SO,40.91,0.047274553149725805
2013-11-29,SO,40.63,0.15355841623130362
2013-12-31,SO,41.11,0.12764725738056143
2014-01-31,SO,41.24,0.07646783506723202
2014-02-28,SO,42.35,0.03891049425793247
2014-03-31,SO,43.94,0.2055133598881683
2014-04-30,SO,45.83,0.030665922364784534
2014-05-30,SO,43.78,0.08187154515060105
2014-06-30,SO,45.38,0.031828027711599496
2014-07-31,SO,43.29,0.056705922771903804
2014-08-29,SO,44.4,0.08977669957412032
2014-09-30,SO,43.65,0.03208883256067965
2014-10-31,SO,46.36,0.04459608859758166
2014-11-28,SO,47.43,0.07628138381945274
2014-12-31,SO,49.11,0.04008300301627619
2015-01-30,SO,50.72,0.022835812286079678
2015-02-27,SO,45.79,0.05888968046318633
2015-03-31,SO,44.28,0.029099154439882466
2015-04-30,SO,44.3,0.058220269642023315
2015-05-29,SO,43.69,0.04520477273760258
2015-06-30,SO,41.9,0.05939654492145572
2015-07-31,SO,44.73,0.0482913172282629
2015-08-31,SO,43.41,0.2166145310854755
2015-09-30,SO,44.7,0.11187112959688407
2015-10-30,SO,45.1,0.05117305162392642
2015-11-30,SO,44.54,0.17252783824178944
2015-12-31,SO,46.79,0.13310322599637123
2016-01-29,SO,48.92,0.0707361902301191
2016-02-29,SO,48.18,0.07272658579978146
2016-03-31,SO,51.73,0.03597554107148962
2016-04-29,SO,50.1,0.03629047561522339
2016-05-31,SO,49.44,0.026228751709673037
2016-06-30,SO,53.63,0.07237414987821275
2016-07-29,SO,53.5,0.2184800964695236
2016-08-31,SO,51.33,0.055926546323092546
2016-09-30,SO,51.3,0.05311304556778228
2016-10-31,SO,51.57,0.03878060731418381
2016-11-30,SO,46.82,0.08346524786907615
2016-12-30,SO,49.19,0.0411167137653166
2017-01-31,SO,49.43,0.03146957571840625
2017-02-28,SO,50.82,0.05960938865154347
2017-03-31,SO,49.78,0.0419192555529916
2017-04-28,SO,49.8,0.057092483046007135
2017-05-31,SO,50.61,0.26771512058524205
2017-06-30,SO,47.88,0.03529730271928873
2017-07-31,SO,47.93,0.23583436556544116
2017-08-31,SO,48.26,0.1151846713793771
2017-09-29,SO,49.14,0.06279191912128555
2017-10-31,SO,52.2,0.06671887399292675
2017-11-30,SO,51.2,0.25020464051504354
2017-12-29,SO,48.09,0.03666168769046479
2018-01-31,SO,45.11,0.2012638935707742
2018-02-28,SO,43.06,0.17947162814709477
2018-03-29,SO,44.66,0.019432062874652913
2018-04-30,SO,46.12,0.025142730449066855
2018-05-31,SO,44.9,0.0865899141068473
2018-06-29,SO,46.31,0.06621641116408632
2018-07-31,SO,48.6,0.32395874847843736
2018-08-31,SO,43.78,0.10442673677148873
2018-09-28,SO,43.6,0.06362780183970312
2018-10-31,SO,45.03,0.009462203538707059
2018-11-30,SO,47.33,0.3076721681026352
2018-12-31,SO,43.92,0.09123517028385864
2019-01-31,SO,48.6,0.050853586272779104
2019-02-28,SO,49.69,0.12592989968011775
2019-03-29,SO,51.68,0.02215733476605798
2019-04-30,SO,53.22,0.05496450286374316
2019-05-31,SO,53.5,0.0694316670898301
2019-06-28,SO,55.28,0.1825842790313139
2019-07-31,SO,56.2,0.20539718634352921
2019-08-30,SO,58.26,0.0330217620124666
2019-09-30,SO,61.77,0.03717118235332615
2019-10-31,SO,62.66,0.07488680924764798
2019-11-29,SO,61.99,0.24173892958483564
2019-12-31,SO,63.7,0.35169567242758293
2020-01-31,SO,70.4,0.12866380469253588
2020-02-28,SO,60.36,0.12738108100459708
2020-03-31,SO,54.14,-0.09662019773624239
2020-04-30,SO,56.73,0.06829269028644648
2020-05-29,SO,57.07,0.028742338782373963
2020-06-30,SO,51.85,0.021174951524429796
2020-07-31,SO,54.61,0.0707881322822512
2020-08-31,SO,52.18,0.051564547393518595
2020-09-30,SO,54.22,0.02159694720070146
2020-10-30,SO,57.45,0.12140137629695628
2020-11-30,SO,59.85,0.1698819283390699
2020-12-31,SO,61.43,0.11156336256808808
2021-01-29,SO,58.92,0.08450058420897441
2021-02-26,SO,56.72,0.04396003740553782
2021-03-31,SO,62.16,0.09498197886824428
2021-04-30,SO,66.17,0.034903932294737
2021-05-28,SO,63.92,0.027183663985965514
2021-06-30,SO,60.51,0.05125145260703417
2021-07-30,SO,63.87,0.06746211520309749
2021-08-31,SO,65.73,0.015368466596055182
2021-09-30,SO,61.97,0.06901579482154353
2021-10-29,SO,62.32,0.024287068940650323
2021-11-30,SO,61.1,0.1692062546724352
2021-12-31,SO,68.58,0.016336597841701876
2022-01-31,SO,69.49,0.04435257135362217
2022-02-28,SO,64.77,0.16018873376447054
2022-03-31,SO,72.51,0.008023920206381194
2022-04-29,SO,73.39,0.20867614833730788
2022-05-31,SO,75.66,0.01477798393676162
2022-06-30,SO,71.31,0.01863611148503473
2022-07-29,SO,76.89,0.052668007015263744
2022-08-31,SO,77.07,0.013380731048425847
2022-09-30,SO,68.0,-0.0021430836846262954
2022-10-31,SO,65.48,0.09346020895299442
2022-11-30,SO,67.64,0.13152549342336134
2022-12-30,SO,71.41,0.028798432860022073
2023-01-31,SO,67.68,0.7202576381780456
2023-02-28,SO,63.06,0.11963009198753238
2023-03-31,SO,69.58,0.07234937522481798
2023-04-28,SO,73.55,0.17071308078598693
2023-05-31,SO,69.75,0.03228802572024344
2023-06-30,SO,70.25,0.014704505344119595
2023-07-31,SO,72.34,0.054873005781886905
2023-08-31,SO,67.73,0.06312609332843513
2019-04-30,DOW,56.73,0.19286049352083734
2019-05-31,DOW,46.76,0.5150918450999753
2019-06-28,DOW,49.31,0.13481593334055136
2019-07-31,DOW,48.44,0.32607953432563136
2019-08-30,DOW,42.63,0.10056961693989107
2019-09-30,DOW,47.65,0.04602270658061548
2019-10-31,DOW,50.49,0.06112891153122829
2019-11-29,DOW,53.37,0.15163917973819924
2019-12-31,DOW,54.73,0.17940032869142447
2020-01-31,DOW,46.07,0.11410702987091503
2020-02-28,DOW,40.41,0.05117998569282351
2020-03-31,DOW,29.24,0.2058132940992578
2020-04-30,DOW,36.69,0.06637769015110256
2020-05-29,DOW,38.6,0.045384133335601054
2020-06-30,DOW,40.76,0.03221636224655025
2020-07-31,DOW,41.06,0.08917266110572893
2020-08-31,DOW,45.12,0.024680140619396117
2020-09-30,DOW,47.05,0.058740382371982855
2020-10-30,DOW,45.49,0.08565057972402046
2020-11-30,DOW,53.01,0.15258571651578245
2020-12-31,DOW,55.5,0.034983232308708374
2021-01-29,DOW,51.9,0.08845856803271068
2021-02-26,DOW,59.31,0.023733034391588186
2021-03-31,DOW,63.94,0.0370685738105888
2021-04-30,DOW,62.5,0.09740535470751312
2021-05-28,DOW,68.42,0.043385228712488386
2021-06-30,DOW,63.28,0.05198240839053649
2021-07-30,DOW,62.16,0.21832315397986196
2021-08-31,DOW,62.9,0.015893661981875876
2021-09-30,DOW,57.56,0.014072744119938776
2021-10-29,DOW,55.97,0.1559886762833984
2021-11-30,DOW,54.93,0.06411463431262043
2021-12-31,DOW,56.72,0.013961316824185705
2022-01-31,DOW,59.73,0.05832012808349698
2022-02-28,DOW,58.96,0.019185321354436548
2022-03-31,DOW,63.72,0.08234808318342227
2022-04-29,DOW,66.5,0.13067525357339438
2022-05-31,DOW,67.98,0.026417663082090086
2022-06-30,DOW,51.61,0.027376589865010563
2022-07-29,DOW,53.21,0.17904210238832696
2022-08-31,DOW,51.0,0.01010684597032131
2022-09-30,DOW,43.93,0.014715133449658075
2022-10-31,DOW,46.74,0.15274767016176893
2022-11-30,DOW,50.97,0.11402926895152304
2022-12-30,DOW,50.39,0.04325369647946691
2023-01-31,DOW,59.35,0.2771362861896257
2023-02-28,DOW,57.2,0.008314683913347606
2023-03-31,DOW,54.82,0.006500501660325526
2023-04-28,DOW,54.4,0.24355944809316973
2023-05-31,DOW,48.78,0.04222211689012781
2023-06-30,DOW,53.26,0.0314176704838014
2023-07-31,DOW,56.47,0.1714404303643156
2023-08-31,DOW,54.56,0.012236465161207619
2010-01-29,CAT,52.24,0.0026443189827056127
2010-02-26,CAT,57.05,0.025125150218049702
2010-03-31,CAT,62.85,0.00926937838994623
2010-04-30,CAT,68.09,0.021721016787992084
2010-05-28,CAT,60.76,0.26054169241288694
2010-06-30,CAT,60.07,0.011440885858443025
2010-07-30,CAT,69.75,0.03359153649640309
2010-08-31,CAT,65.16,0.05119478847516688
2010-09-30,CAT,78.68,0.04381326258209166
2010-10-29,CAT,78.6,0.035223204179849525
2010-11-30,CAT,84.6,0.04056342098843189
2010-12-31,CAT,93.66,0.031664160813562846
2011-01-31,CAT,97.01,0.030814101871970895
2011-02-28,CAT,102.93,0.008188384920429382
2011-03-31,CAT,111.35,0.0468509366721022
2011-04-29,CAT,115.41,0.07591490142768323
2011-05-31,CAT,105.8,0.06298439277418555
2011-06-30,CAT,106.46,0.020808770674242485
2011-07-29,CAT,98.79,0.07295664747317501
2011-08-31,CAT,91.0,0.1314701292331661
2011-09-30,CAT,73.84,0.02570404427896702
2011-10-31,CAT,94.46,0.05044463476164078
2011-11-30,CAT,97.88,0.022148483541395775
2011-12-30,CAT,90.6,0.01612504547250451
2012-01-31,CAT,109.12,0.04606011582698759
2012-02-29,CAT,114.21,0.019840110049818532
2012-03-30,CAT,106.52,0.04660306902968763
2012-04-30,CAT,102.77,0.009970572737559108
2012-05-31,CAT,87.62,0.014826305699420169
2012-06-29,CAT,84.91,0.007353244448639409
2012-07-31,CAT,84.21,0.04541211304324828
2012-08-31,CAT,85.33,0.07680334366496532
2012-09-28,CAT,86.04,0.04416632346379931
2012-10-31,CAT,84.81,0.056028419316439086
2012-11-30,CAT,85.24,0.0508765942867932
2012-12-31,CAT,89.6085,0.0761645687748794
2013-01-31,CAT,98.39,0.08907095882898358
2013-02-28,CAT,92.37,0.011170648510147046
2013-03-28,CAT,86.97,0.04751502131533893
2013-04-30,CAT,84.67,0.04004445960076576
2013-05-31,CAT,85.8,0.016622213149158595
2013-06-28,CAT,82.49,0.014817451262555804
2013-07-31,CAT,82.91,0.11122970287568051
2013-08-30,CAT,82.54,0.016707745080156253
2013-09-30,CAT,83.4,0.020582872102511467
2013-10-31,CAT,83.36,0.07943355819916796
2013-11-29,CAT,84.6,0.039798066309155916
2013-12-31,CAT,90.81,0.05272906407176112
2014-01-31,CAT,93.91,0.020293421906583432
2014-02-28,CAT,96.97,0.021237200854075863
2014-03-31,CAT,99.37,0.037414286378984696
2014-04-30,CAT,105.4,0.06984921126526689
2014-05-30,CAT,102.23,0.010110101261542345
2014-06-30,CAT,108.67,0.04063976181683209
2014-07-31,CAT,100.75,0.2609548522671866
2014-08-29,CAT,109.07,0.02749274433675304
2014-09-30,CAT,99.03,0.044078972219008736
2014-10-31,CAT,101.41,0.0388092518592693
2014-11-28,CAT,100.6,0.11334688406603424
2014-12-31,CAT,91.53,0.01877355540326359
2015-01-30,CAT,79.97,0.051448807839225126
2015-02-27,CAT,82.9,0.008587826488257122
2015-03-31,CAT,80.03,0.00904028445850599
2015-04-30,CAT,86.88,0.03732981263790526
2015-05-29,CAT,85.32,0.019258610601338218
2015-06-30,CAT,84.82,0.015282005604141051
2015-07-31,CAT,78.63,0.06996777994532574
2015-08-31,CAT,76.44,0.08837315756772575
2015-09-30,CAT,65.36,0.0924047654141117
2015-10-30,CAT,72.99,0.14340402905011512
2015-11-30,CAT,72.65,0.038835317256292634
2015-12-31,CAT,67.96,0.02585776528634629
2016-01-29,CAT,62.24,0.02109265249075567
2016-02-29,CAT,67.7,0.014349222007466267
2016-03-31,CAT,76.54,0.01243078374361546
2016-04-29,CAT,77.72,0.06414168062941607
2016-05-31,CAT,72.51,0.02745659691001004
2016-06-30,CAT,75.81,0.02614707219534545
2016-07-29,CAT,82.76,0.05367075675115113
2016-08-31,CAT,81.95,0.03926471769995392
2016-09-30,CAT,88.77,0.01693893867481231
2016-10-31,CAT,83.46,0.1392187748441937
2016-11-30,CAT,95.56,0.15442180830940364
2016-12-30,CAT,92.74,0.1098254992421167
2017-01-31,CAT,95.66,0.6085288319943625
2017-02-28,CAT,96.66,0.1020314710751643
2017-03-31,CAT,92.76,0.13683203876629713
2017-04-28,CAT,102.26,0.1070160332709228
2017-05-31,CAT,105.43,0.09041957896908041
2017-06-30,CAT,107.46,0.1450078298351637
2017-07-31,CAT,113.95,0.11898838626216815
2017-08-31,CAT,117.49,0.05239402035744087
2017-09-29,CAT,124.71,0.12955586317086343
2017-10-31,CAT,135.8,0.21806979511027041
2017-11-30,CAT,141.14999,0.06620578207437916
2017-12-29,CAT,157.58,0.05094442449870191
2018-01-31,CAT,162.78,0.30332777668269884
2018-02-28,CAT,154.63,0.2725546366853552
2018-03-29,CAT,147.38,0.17643733246319154
2018-04-30,CAT,144.36,0.16260218687206876
2018-05-31,CAT,151.91,0.18352722200036553
2018-06-29,CAT,135.67,0.13114114727692583
2018-07-31,CAT,143.8,0.31468787457385883
2018-08-31,CAT,138.85001,0.17049258495388853
2018-09-28,CAT,152.49001,0.09150728568508402
2018-10-31,CAT,121.32,0.21229614273790462
2018-11-30,CAT,135.67,0.07837783244237785
2018-12-31,CAT,127.07,0.06637892754036159
2019-01-31,CAT,133.16,0.24917676125944607
2019-02-28,CAT,137.34,0.10690797747112701
2019-03-29,CAT,135.49001,0.05734444166505853
2019-04-30,CAT,139.42,0.09944082211850787
2019-05-31,CAT,119.81,0.6404888306256009
2019-06-28,CAT,136.28999,0.07212793075732354
2019-07-31,CAT,131.67,0.08157635325325449
2019-08-30,CAT,119.0,0.052788318190431616
2019-09-30,CAT,126.31,0.09253575641942596
2019-10-31,CAT,137.8,0.4046824084947481
2019-11-29,CAT,144.73,0.08590018798567381
2019-12-31,CAT,147.67999,0.5950497034605835
2020-01-31,CAT,131.35001,0.05562716839590391
2020-02-28,CAT,124.24,0.11407341086978504
2020-03-31,CAT,116.04,-0.17802872607744352
2020-04-30,CAT,116.38,0.027122550956898892
2020-05-29,CAT,120.13,0.014315264364296764
2020-06-30,CAT,126.5,0.07918823912185799
2020-07-31,CAT,132.88,0.12956176290465354
2020-08-31,CAT,142.31,0.06071279055872642
2020-09-30,CAT,149.14999,0.04984020469961667
2020-10-30,CAT,157.05,-0.025653566806960376
2020-11-30,CAT,173.59,0.05532984590720901
2020-12-31,CAT,182.02,0.04390814839511141
2021-01-29,CAT,182.84,0.04526591813852584
2021-02-26,CAT,215.88,0.15932197015697988
2021-03-31,CAT,231.87,0.02879738968286458
2021-04-30,CAT,228.11,0.10052939835086783
2021-05-28,CAT,241.08,0.03275747134816585
2021-06-30,CAT,217.63,0.06134060776601706
2021-07-30,CAT,206.75,0.010028883067149788
2021-08-31,CAT,210.87,0.07111066650994638
2021-09-30,CAT,191.97,0.06165704005444468
2021-10-29,CAT,204.00999,0.1606664127079735
2021-11-30,CAT,193.35001,0.09860608042625255
2021-12-31,CAT,206.74001,0.06125065773988656
2022-01-31,CAT,201.56,0.06729077479390899
2022-02-28,CAT,187.58,0.018037169687996478
2022-03-31,CAT,222.82001,0.04695595911513285
2022-04-29,CAT,210.53999,0.0625616651182046
2022-05-31,CAT,215.85001,0.06343564724712458
2022-06-30,CAT,178.75999,0.025491877520627673
2022-07-29,CAT,198.25,0.02499706728632554
2022-08-31,CAT,184.71001,0.02786607141014954
2022-09-30,CAT,164.08,0.029975622911869226
2022-10-31,CAT,216.46001,0.21715850605108233
2022-11-30,CAT,236.41,0.054468752165915846
2022-12-30,CAT,239.56,0.04574065341908261
2023-01-31,CAT,252.28999,0.11579327038245334
2023-02-28,CAT,239.55,0.026930874904748357
2023-03-31,CAT,228.84,0.04801818764865218
2023-04-28,CAT,218.8,0.16745469224609147
2023-05-31,CAT,205.75,0.028221856286671714
2023-06-30,CAT,246.05,0.005167307082049136
2023-07-31,CAT,265.17001,0.05146665441061873
2023-08-31,CAT,281.13,0.0319894823646716
2019-05-31,UBER,40.41,0.08079250743189378
2019-06-28,UBER,46.38,0.032452234259876714
2019-07-31,UBER,42.14,0.023996236520947716
2019-08-30,UBER,32.57,0.1614732912484516
2019-09-30,UBER,30.47,0.058580842747048195
2019-10-31,UBER,31.5,0.13790302107493976
2019-11-29,UBER,29.6,0.0447610723314692
2019-12-31,UBER,29.74,0.018074587018636214
2020-01-31,UBER,36.29,0.04474891100188506
2020-02-28,UBER,33.87,0.03724003183013167
2020-03-31,UBER,27.92,0.01745500980744888
2020-04-30,UBER,30.27,-0.019965217209694533
2020-05-29,UBER,36.32,0.049053413342999334
2020-06-30,UBER,31.08,0.021766333929846525
2020-07-31,UBER,30.26,0.02124586513030418
2020-08-31,UBER,33.63,0.08173332136447692
2020-09-30,UBER,36.48,0.023203393219094433
2020-10-30,UBER,33.41,0.027911030821309454
2020-11-30,UBER,49.66,0.08017661898474225
2020-12-31,UBER,51.0,0.07903393731187977
2021-01-29,UBER,50.93,0.06463742556734486
2021-02-26,UBER,51.75,0.17965495499244244
2021-03-31,UBER,54.51,0.04420931587104273
2021-04-30,UBER,54.77,0.09527883821107205
2021-05-28,UBER,50.83,0.06632357758904084
2021-06-30,UBER,50.12,0.03547096583651415
2021-07-30,UBER,43.46,0.017388957116947646
2021-08-31,UBER,39.14,0.10182730974876168
2021-09-30,UBER,44.8,0.024720907737886988
2021-10-29,UBER,43.82,0.027203464840481056
2021-11-30,UBER,38.0,0.20283360163634237
2021-12-31,UBER,41.93,0.019286607590804097
2022-01-31,UBER,37.4,0.028630251328157885
2022-02-28,UBER,36.03,0.29098997689222583
2022-03-31,UBER,35.68,0.018808519571566467
2022-04-29,UBER,31.48,0.017819213303614773
2022-05-31,UBER,23.2,0.07298973759087374
2022-06-30,UBER,20.46,0.031468353960290865
2022-07-29,UBER,23.45,0.013552217060670354
2022-08-31,UBER,28.76,0.13250548602569212
2022-09-30,UBER,26.5,0.027616160021243317
2022-10-31,UBER,26.57,0.07138097949640355
2022-11-30,UBER,29.14,0.14406992895650386
2022-12-30,UBER,24.73,0.03642516820941476
2023-01-31,UBER,30.93,1.889756840845509
2023-02-28,UBER,33.26,0.19121357077714282
2023-03-31,UBER,31.7,0.04180232075344738
2023-04-28,UBER,31.05,0.04723573966421733
2023-05-31,UBER,37.93,0.025226104657015434
2023-06-30,UBER,43.17,0.023959672719520805
2023-07-31,UBER,49.46,0.01566241862827597
2023-08-31,UBER,47.23,0.04841245936334826
2010-01-29,CL,80.03,0.36201953921180646
2010-02-26,CL,82.94,0.06301562622122939
2010-03-31,CL,85.26,0.02875945523197855
2010-04-30,CL,84.1,0.19660289020118385
2010-05-28,CL,78.09,0.42791434380004556
2010-06-30,CL,78.76,0.19525320444380054
2010-07-30,CL,78.98,0.09396874406538347
2010-08-31,CL,73.84,0.13185306992600362
2010-09-30,CL,76.86,0.1277336307848437
2010-10-29,CL,77.12,0.2774157813565468
2010-11-30,CL,76.55,2.1151837798899384
2010-12-31,CL,80.37,0.040823049033010615
2011-01-31,CL,76.77,0.10188454011085982
2011-02-28,CL,78.52,0.09202999362212383
2011-03-31,CL,80.76,0.0549824078307961
2011-04-29,CL,84.35,0.08210293533030545
